"화면ID","화면명","어떤 자리","종류","권장 크기","지금 들어간 사진"
"RV0201","매장 리뷰 목록","리뷰 사진","후기","800×800","뷰티샵_샴푸받기_골든.webp"
"RV0201","매장 리뷰 목록","리뷰 사진","후기","800×800","뷰티샵_상담_시바.webp"
"RV0201","매장 리뷰 목록","리뷰 사진","후기","800×800","뷰티샵_네일_물범.webp"
"RV0201","매장 리뷰 목록","리뷰 사진","후기","800×800","뷰티샵_네일_양.webp"
"RV0201","매장 리뷰 목록","리뷰 사진","후기","800×800","뷰티샵_네일_카피바라.webp"
"RV0201","매장 리뷰 목록","리뷰 사진","후기","800×800","뷰티샵_상담_색상.webp"
"RV0201","매장 리뷰 목록","리뷰 사진","후기","800×800","뷰티샵_상담_수달.webp"
"RV0201","매장 리뷰 목록","리뷰 사진","후기","800×800","뷰티샵_염색_여우.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티 - 7.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티 - 6.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티샵_샴푸받기_골든.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티샵_상담_시바.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티샵_네일_물범.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티샵_네일_양.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티샵_네일_카피바라.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티샵_상담_색상.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티샵_상담_수달.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티샵_염색_여우.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티 - 1.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티 - 2.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티 - 4.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티 - 5.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티 - 10.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티 - 8.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","뷰티 - 14.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","인물 - 1.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","인물 - 2.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","인물 - 4.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","인물 - 5.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","인물 - 6.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","인물 - 7.webp"
"RV0202","매장 리뷰 목록 > 사진 리뷰만 보기","리뷰 사진","후기","800×800","인물 - 8.webp"
"RV0203","매장 리뷰 목록 > 리뷰 없음","매장 대표","매장","1200×900","뷰티샵_네일_토끼.webp"
"RV0203","매장 리뷰 목록 > 리뷰 없음","매장 대표","매장","1200×900","뷰티샵_드라이_코기.webp"
"RV0301","내 리뷰 목록","시술 결과","결과","1000×1000","뷰티샵_드라이_코기.webp"
"RV0301","내 리뷰 목록","시술 결과","결과","1000×1000","뷰티샵_네일_토끼.webp"
"RV0301","내 리뷰 목록","리뷰 사진","후기","800×800","뷰티 - 7.webp"
"RV0301","내 리뷰 목록","리뷰 사진","후기","800×800","뷰티 - 6.webp"
"RV0301","내 리뷰 목록","리뷰 사진","후기","800×800","뷰티샵_샴푸받기_골든.webp"
"RV0301","내 리뷰 목록","리뷰 사진","후기","800×800","뷰티샵_상담_시바.webp"
"RV0301","내 리뷰 목록","리뷰 사진","후기","800×800","뷰티샵_네일_물범.webp"
"RV0302","내 리뷰 목록 > 수정 기한 경과","리뷰 사진","후기","800×800","뷰티 - 7.webp"
"RV0302","내 리뷰 목록 > 수정 기한 경과","리뷰 사진","후기","800×800","뷰티 - 6.webp"
"RV0302","내 리뷰 목록 > 수정 기한 경과","리뷰 사진","후기","800×800","뷰티샵_샴푸받기_골든.webp"
"RV0302","내 리뷰 목록 > 수정 기한 경과","리뷰 사진","후기","800×800","뷰티샵_상담_시바.webp"
"RV0302","내 리뷰 목록 > 수정 기한 경과","리뷰 사진","후기","800×800","뷰티샵_네일_물범.webp"
"RV0303","내 리뷰 목록 > 매장 답글 알림","시술 결과","결과","1000×1000","뷰티샵_드라이_코기.webp"
"RV0303","내 리뷰 목록 > 매장 답글 알림","시술 결과","결과","1000×1000","뷰티샵_네일_토끼.webp"
"RV0303","내 리뷰 목록 > 매장 답글 알림","리뷰 사진","후기","800×800","뷰티 - 7.webp"
"RV0303","내 리뷰 목록 > 매장 답글 알림","리뷰 사진","후기","800×800","뷰티 - 6.webp"
"RV0303","내 리뷰 목록 > 매장 답글 알림","리뷰 사진","후기","800×800","뷰티샵_샴푸받기_골든.webp"
"RV0303","내 리뷰 목록 > 매장 답글 알림","리뷰 사진","후기","800×800","뷰티샵_상담_시바.webp"
"RV0303","내 리뷰 목록 > 매장 답글 알림","리뷰 사진","후기","800×800","뷰티샵_네일_물범.webp"
"RV0401","리뷰 작성 - 기간 지남","매장 대표","매장","1200×900","뷰티샵_기기_쥐.webp"
"RV0402","리뷰 작성 - 기간 지남 > 작성 가능 리뷰 목록","시술 결과","결과","1000×1000","뷰티샵_드라이_코기.webp"
"RV0402","리뷰 작성 - 기간 지남 > 작성 가능 리뷰 목록","시술 결과","결과","1000×1000","뷰티샵_네일_토끼.webp"
"RV0402","리뷰 작성 - 기간 지남 > 작성 가능 리뷰 목록","시술 결과","결과","1000×1000","뷰티샵_샴푸_사모예드.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_커트_알파카.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_네일_토끼.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_드라이_코기.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_메이크업_고양이.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_스파_토끼.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_기기_쥐.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_염색_라쿤.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_샴푸_사모예드.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_드라이_푸들.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_네일_푸들.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_상담_알파카.webp"
"SE0101","매장 목록","매장 대표","매장","1200×900","뷰티샵_커트받기_보더콜리.webp"
"SE0102","매장 목록 > 필터 적용 상태","매장 대표","매장","1200×900","뷰티샵_커트_알파카.webp"
"SE0102","매장 목록 > 필터 적용 상태","매장 대표","매장","1200×900","뷰티샵_네일_토끼.webp"
"SE0102","매장 목록 > 필터 적용 상태","매장 대표","매장","1200×900","뷰티샵_네일_푸들.webp"
"SE0102","매장 목록 > 필터 적용 상태","매장 대표","매장","1200×900","뷰티샵_상담_알파카.webp"
"SE0103","매장 목록 > 오늘 예약 가능만","매장 대표","매장","1200×900","뷰티샵_커트_알파카.webp"
"SE0103","매장 목록 > 오늘 예약 가능만","매장 대표","매장","1200×900","뷰티샵_네일_토끼.webp"
"SE0103","매장 목록 > 오늘 예약 가능만","매장 대표","매장","1200×900","뷰티샵_드라이_코기.webp"
"SE0103","매장 목록 > 오늘 예약 가능만","매장 대표","매장","1200×900","뷰티샵_스파_토끼.webp"
"SE0103","매장 목록 > 오늘 예약 가능만","매장 대표","매장","1200×900","뷰티샵_기기_쥐.webp"
"SE0103","매장 목록 > 오늘 예약 가능만","매장 대표","매장","1200×900","뷰티샵_염색_라쿤.webp"
"SE0103","매장 목록 > 오늘 예약 가능만","매장 대표","매장","1200×900","뷰티샵_드라이_푸들.webp"
"SE0103","매장 목록 > 오늘 예약 가능만","매장 대표","매장","1200×900","뷰티샵_네일_푸들.webp"
"SE0103","매장 목록 > 오늘 예약 가능만","매장 대표","매장","1200×900","뷰티샵_상담_알파카.webp"
"SE0103","매장 목록 > 오늘 예약 가능만","매장 대표","매장","1200×900","뷰티샵_커트받기_보더콜리.webp"
"SE0201","매장 목록 - 검색 결과 없음","매장 대표","매장","1200×900","뷰티샵_스파_토끼.webp"
"SE0201","매장 목록 - 검색 결과 없음","매장 대표","매장","1200×900","뷰티샵_상담_알파카.webp"
"SE0201","매장 목록 - 검색 결과 없음","매장 대표","매장","1200×900","뷰티샵_기기_쥐.webp"
"SE0201","매장 목록 - 검색 결과 없음","매장 대표","매장","1200×900","뷰티샵_샴푸_사모예드.webp"
"SE0202","매장 목록 - 검색 결과 없음 > 지역 확장 결과","매장 대표","매장","1200×900","뷰티샵_스파_토끼.webp"
"SE0202","매장 목록 - 검색 결과 없음 > 지역 확장 결과","매장 대표","매장","1200×900","뷰티샵_상담_알파카.webp"
"SE0202","매장 목록 - 검색 결과 없음 > 지역 확장 결과","매장 대표","매장","1200×900","뷰티샵_샴푸_사모예드.webp"
"SE0202","매장 목록 - 검색 결과 없음 > 지역 확장 결과","매장 대표","매장","1200×900","뷰티샵_커트받기_보더콜리.webp"
"SE0301","매장 지도","매장 대표","매장","1200×900","뷰티샵_커트_알파카.webp"
"SE0302","매장 지도 > 핀 미리보기 시트","매장 대표","매장","1200×900","뷰티샵_커트_알파카.webp"
"SE0401","매장 상세","매장 대표","매장","1200×1200","뷰티샵_상담_시바.webp"
"SE0401","매장 상세","시술","시술","800×800","뷰티샵_상담_수달.webp"
"SE0401","매장 상세","시술","시술","800×800","뷰티샵_염색_여우.webp"
"SE0401","매장 상세","시술","시술","800×800","뷰티샵_네일_물범.webp"
"SE0401","매장 상세","시술","시술","800×800","뷰티샵_네일_양.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티샵_네일_카피바라.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티샵_상담_색상.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티샵_샴푸받기_골든.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티 - 1.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티 - 2.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티 - 4.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티 - 5.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티 - 10.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티 - 6.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티 - 7.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티 - 8.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","뷰티 - 14.webp"
"SE0401","매장 상세","시술 대표","시술","1200×900","인물 - 1.webp"
"SE0401","매장 상세","프로필","인물","400×400","인물 - 9.webp"
"SE0401","매장 상세","프로필","인물","400×400","인물 - 12.webp"
"SE0401","매장 상세","프로필","인물","400×400","인물 - 13.webp"
"SE0401","매장 상세","프로필","인물","400×400","인물 - 14.webp"
"SE0401","매장 상세","리뷰 사진","후기","800×800","인물 - 2.webp"
"SE0401","매장 상세","리뷰 사진","후기","800×800","인물 - 4.webp"
"SE0401","매장 상세","리뷰 사진","후기","800×800","인물 - 5.webp"
"SE0401","매장 상세","리뷰 사진","후기","800×800","인물 - 6.webp"
"SE0401","매장 상세","리뷰 사진","후기","800×800","인물 - 7.webp"
"SE0401","매장 상세","리뷰 사진","후기","800×800","인물 - 8.webp"
"SE0401","매장 상세","리뷰 사진","후기","800×800","인물 - 15.webp"
"SE0401","매장 상세","리뷰 사진","후기","800×800","인물 - 16.webp"
"SE0401","매장 상세","리뷰 사진","후기","800×800","인물 - 17.webp"
"SE0401","매장 상세","리뷰 사진","후기","800×800","인물 - 18.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","매장 대표","매장","1200×1200","뷰티샵_샴푸받기_골든.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술","시술","800×800","뷰티샵_상담_수달.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술","시술","800×800","뷰티샵_염색_여우.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술","시술","800×800","뷰티샵_네일_물범.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술","시술","800×800","뷰티샵_네일_양.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티샵_네일_카피바라.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티샵_상담_색상.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티샵_상담_시바.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티 - 1.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티 - 2.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티 - 4.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티 - 5.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티 - 10.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티 - 6.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티 - 7.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티 - 8.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","뷰티 - 14.webp"
"SE0402","매장 상세 > 시술 메뉴 탭","시술 대표","시술","1200×900","인물 - 1.webp"
"SE0403","매장 상세 > 디자이너 탭","매장 대표","매장","1200×1200","뷰티샵_상담_시바.webp"
"SE0403","매장 상세 > 디자이너 탭","시술","시술","800×800","뷰티샵_상담_수달.webp"
"SE0403","매장 상세 > 디자이너 탭","시술","시술","800×800","뷰티샵_염색_여우.webp"
"SE0403","매장 상세 > 디자이너 탭","시술","시술","800×800","뷰티샵_네일_물범.webp"
"SE0403","매장 상세 > 디자이너 탭","시술","시술","800×800","뷰티샵_네일_양.webp"
"SE0403","매장 상세 > 디자이너 탭","프로필","인물","400×400","인물 - 15.webp"
"SE0403","매장 상세 > 디자이너 탭","프로필","인물","400×400","인물 - 16.webp"
"SE0403","매장 상세 > 디자이너 탭","프로필","인물","400×400","인물 - 17.webp"
"SE0403","매장 상세 > 디자이너 탭","프로필","인물","400×400","인물 - 18.webp"
"SE0404","매장 상세 > 리뷰 탭","매장 대표","매장","1200×1200","뷰티샵_샴푸받기_골든.webp"
"SE0404","매장 상세 > 리뷰 탭","시술","시술","800×800","뷰티샵_네일_카피바라.webp"
"SE0404","매장 상세 > 리뷰 탭","시술","시술","800×800","뷰티샵_상담_색상.webp"
"SE0404","매장 상세 > 리뷰 탭","시술","시술","800×800","뷰티샵_상담_수달.webp"
"SE0404","매장 상세 > 리뷰 탭","시술","시술","800×800","뷰티샵_염색_여우.webp"
"SE0404","매장 상세 > 리뷰 탭","리뷰 사진","후기","800×800","뷰티 - 7.webp"
"SE0404","매장 상세 > 리뷰 탭","리뷰 사진","후기","800×800","뷰티 - 6.webp"
"SE0404","매장 상세 > 리뷰 탭","리뷰 사진","후기","800×800","뷰티샵_상담_시바.webp"
"SE0404","매장 상세 > 리뷰 탭","리뷰 사진","후기","800×800","뷰티샵_네일_물범.webp"
"SE0404","매장 상세 > 리뷰 탭","리뷰 사진","후기","800×800","뷰티샵_네일_양.webp"
"SE0404","매장 상세 > 리뷰 탭","리뷰 사진","후기","800×800","뷰티 - 1.webp"
"SE0404","매장 상세 > 리뷰 탭","리뷰 사진","후기","800×800","뷰티 - 2.webp"
"SE0404","매장 상세 > 리뷰 탭","리뷰 사진","후기","800×800","뷰티 - 4.webp"
"SE0404","매장 상세 > 리뷰 탭","리뷰 사진","후기","800×800","뷰티 - 5.webp"
"SE0404","매장 상세 > 리뷰 탭","리뷰 사진","후기","800×800","뷰티 - 10.webp"
"SE0405","매장 상세 > 매장 정보 탭","매장 대표","매장","1200×1200","뷰티샵_상담_시바.webp"
"SE0405","매장 상세 > 매장 정보 탭","시술","시술","800×800","뷰티샵_네일_물범.webp"
"SE0405","매장 상세 > 매장 정보 탭","시술","시술","800×800","뷰티샵_네일_양.webp"
"SE0405","매장 상세 > 매장 정보 탭","시술","시술","800×800","뷰티샵_네일_카피바라.webp"
"SE0405","매장 상세 > 매장 정보 탭","시술","시술","800×800","뷰티샵_상담_색상.webp"
"SE0406","매장 상세 > 휴무·예약 중단","매장 대표","매장","1200×1200","뷰티샵_샴푸받기_골든.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술","시술","800×800","뷰티샵_상담_수달.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술","시술","800×800","뷰티샵_염색_여우.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술","시술","800×800","뷰티샵_네일_물범.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술","시술","800×800","뷰티샵_네일_양.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티샵_네일_카피바라.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티샵_상담_색상.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티샵_상담_시바.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티 - 1.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티 - 2.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티 - 4.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티 - 5.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티 - 10.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티 - 6.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티 - 7.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티 - 8.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","뷰티 - 14.webp"
"SE0406","매장 상세 > 휴무·예약 중단","시술 대표","시술","1200×900","인물 - 1.webp"
"SE0406","매장 상세 > 휴무·예약 중단","매장 대표","매장","1200×900","뷰티샵_드라이_푸들.webp"
"SE0406","매장 상세 > 휴무·예약 중단","매장 대표","매장","1200×900","뷰티샵_커트받기_보더콜리.webp"
"SE0406","매장 상세 > 휴무·예약 중단","매장 대표","매장","1200×900","뷰티샵_염색_라쿤.webp"
"SE0406","매장 상세 > 휴무·예약 중단","매장 대표","매장","1200×900","뷰티샵_네일_토끼.webp"
"SE0501","시술 메뉴 상세","시술 대표","시술","1200×1200","뷰티샵_상담_수달.webp"
"SE0501","시술 메뉴 상세","시술","시술","800×800","뷰티샵_염색_여우.webp"
"SE0501","시술 메뉴 상세","시술","시술","800×800","뷰티샵_네일_물범.webp"
"SE0501","시술 메뉴 상세","시술","시술","800×800","뷰티샵_네일_양.webp"
"SE0501","시술 메뉴 상세","시술","시술","800×800","뷰티샵_커트_알파카.webp"
"SE0501","시술 메뉴 상세","시술 전","결과","800×800","뷰티 - 1.webp"
"SE0501","시술 메뉴 상세","시술 후","결과","800×800","뷰티 - 2.webp"
"SE0501","시술 메뉴 상세","리뷰 사진","후기","800×800","뷰티 - 7.webp"
"SE0501","시술 메뉴 상세","리뷰 사진","후기","800×800","뷰티 - 6.webp"
"SE0501","시술 메뉴 상세","리뷰 사진","후기","800×800","뷰티샵_샴푸받기_골든.webp"
"SE0501","시술 메뉴 상세","리뷰 사진","후기","800×800","뷰티샵_상담_시바.webp"
"SE0501","시술 메뉴 상세","리뷰 사진","후기","800×800","뷰티샵_네일_카피바라.webp"
"SE0502","시술 메뉴 상세 > 옵션별 가격 표","시술 대표","시술","1200×1200","뷰티샵_네일_카피바라.webp"
"SE0502","시술 메뉴 상세 > 옵션별 가격 표","시술","시술","800×800","뷰티샵_상담_색상.webp"
"SE0502","시술 메뉴 상세 > 옵션별 가격 표","시술","시술","800×800","뷰티샵_상담_수달.webp"
"SE0502","시술 메뉴 상세 > 옵션별 가격 표","시술","시술","800×800","뷰티샵_염색_여우.webp"
"SE0502","시술 메뉴 상세 > 옵션별 가격 표","시술","시술","800×800","뷰티샵_커트_알파카.webp"
"SE0503","시술 메뉴 상세 > 이 시술 리뷰 없음","시술 대표","시술","1200×1200","뷰티샵_네일_물범.webp"
"SE0503","시술 메뉴 상세 > 이 시술 리뷰 없음","시술","시술","800×800","뷰티샵_네일_양.webp"
"SE0503","시술 메뉴 상세 > 이 시술 리뷰 없음","시술","시술","800×800","뷰티샵_네일_카피바라.webp"
"SE0503","시술 메뉴 상세 > 이 시술 리뷰 없음","시술","시술","800×800","뷰티샵_상담_색상.webp"
"SE0503","시술 메뉴 상세 > 이 시술 리뷰 없음","시술","시술","800×800","뷰티샵_커트_알파카.webp"
"SE0503","시술 메뉴 상세 > 이 시술 리뷰 없음","리뷰 사진","후기","800×800","뷰티 - 7.webp"
"SE0503","시술 메뉴 상세 > 이 시술 리뷰 없음","리뷰 사진","후기","800×800","뷰티 - 6.webp"
"SE0503","시술 메뉴 상세 > 이 시술 리뷰 없음","리뷰 사진","후기","800×800","뷰티샵_샴푸받기_골든.webp"
"SE0503","시술 메뉴 상세 > 이 시술 리뷰 없음","리뷰 사진","후기","800×800","뷰티샵_상담_시바.webp"
"SE0503","시술 메뉴 상세 > 이 시술 리뷰 없음","리뷰 사진","후기","800×800","뷰티샵_상담_수달.webp"
"SE0601","디자이너 소개","프로필","인물","400×400","인물 - 19.webp"
"SE0601","디자이너 소개","시술 결과","결과","1000×1000","뷰티 - 4.webp"
"SE0601","디자이너 소개","시술 결과","결과","1000×1000","뷰티 - 5.webp"
"SE0601","디자이너 소개","시술 결과","결과","1000×1000","뷰티 - 10.webp"
"SE0601","디자이너 소개","시술 결과","결과","1000×1000","뷰티 - 1.webp"
"SE0601","디자이너 소개","시술 결과","결과","1000×1000","뷰티 - 2.webp"
"SE0601","디자이너 소개","시술 결과","결과","1000×1000","뷰티샵_샴푸받기_골든.webp"
"SE0601","디자이너 소개","시술 결과","결과","1000×1000","뷰티샵_상담_시바.webp"
"SE0601","디자이너 소개","시술 결과","결과","1000×1000","뷰티샵_네일_물범.webp"
"SE0601","디자이너 소개","시술 결과","결과","1000×1000","뷰티샵_네일_양.webp"
"SE0601","디자이너 소개","리뷰 사진","후기","800×800","뷰티 - 7.webp"
"SE0601","디자이너 소개","리뷰 사진","후기","800×800","뷰티 - 6.webp"
"SE0601","디자이너 소개","리뷰 사진","후기","800×800","뷰티샵_네일_카피바라.webp"
"SE0601","디자이너 소개","리뷰 사진","후기","800×800","뷰티샵_상담_색상.webp"
"SE0601","디자이너 소개","리뷰 사진","후기","800×800","뷰티샵_상담_수달.webp"
"SE0601","디자이너 소개","리뷰 사진","후기","800×800","뷰티샵_염색_여우.webp"
"SE0601","디자이너 소개","리뷰 사진","후기","800×800","뷰티 - 8.webp"
"SE0602","디자이너 소개 > 포트폴리오 확대","프로필","인물","400×400","인물 - 20.webp"
"SE0602","디자이너 소개 > 포트폴리오 확대","시술 결과","결과","1000×1000","뷰티 - 4.webp"
"SE0602","디자이너 소개 > 포트폴리오 확대","시술 결과","결과","1000×1000","뷰티 - 5.webp"
"SE0602","디자이너 소개 > 포트폴리오 확대","시술 결과","결과","1000×1000","뷰티 - 10.webp"
"SE0602","디자이너 소개 > 포트폴리오 확대","시술 결과","결과","1000×1000","뷰티 - 1.webp"
"SE0602","디자이너 소개 > 포트폴리오 확대","시술 결과","결과","1000×1000","뷰티 - 2.webp"
"SE0602","디자이너 소개 > 포트폴리오 확대","시술 결과","결과","1000×1000","뷰티샵_샴푸받기_골든.webp"
"SE0602","디자이너 소개 > 포트폴리오 확대","시술 결과","결과","1000×1000","뷰티샵_상담_시바.webp"
"SE0602","디자이너 소개 > 포트폴리오 확대","시술 결과","결과","1000×1000","뷰티샵_네일_물범.webp"
"SE0602","디자이너 소개 > 포트폴리오 확대","시술 결과","결과","1000×1000","뷰티샵_네일_양.webp"
"SE0602","디자이너 소개 > 포트폴리오 확대","시술 결과","결과","1000×1000","뷰티샵_네일_카피바라.webp"
"SE0603","디자이너 소개 > 휴직·예약 불가","프로필","인물","400×400","뷰티 - 8.webp"
"SE0603","디자이너 소개 > 휴직·예약 불가","프로필","인물","400×400","뷰티 - 14.webp"
"SE0603","디자이너 소개 > 휴직·예약 불가","프로필","인물","400×400","인물 - 1.webp"
"ST0401","예약 상세 - 매장","프로필","인물","400×400","인물 - 2.webp"
"ST0402","예약 상세 - 매장 > 고객 노쇼 이력","프로필","인물","400×400","인물 - 4.webp"
"ST0403","예약 상세 - 매장 > 내부 메모 작성","프로필","인물","400×400","인물 - 5.webp"
"ST0404","예약 상세 - 매장 > 고객 메시지 발송","프로필","인물","400×400","인물 - 6.webp"
"ST0501","예약 접수 대기","프로필","인물","400×400","인물 - 7.webp"
"ST0501","예약 접수 대기","프로필","인물","400×400","인물 - 8.webp"
"ST0501","예약 접수 대기","프로필","인물","400×400","인물 - 9.webp"
"ST0502","예약 접수 대기 > 대체 시간 제안","프로필","인물","400×400","인물 - 12.webp"
"ST0502","예약 접수 대기 > 대체 시간 제안","프로필","인물","400×400","인물 - 13.webp"
"ST0502","예약 접수 대기 > 대체 시간 제안","프로필","인물","400×400","인물 - 14.webp"
"ST0503","예약 접수 대기 > 응답 기한 초과","프로필","인물","400×400","인물 - 15.webp"
"ST0503","예약 접수 대기 > 응답 기한 초과","프로필","인물","400×400","인물 - 16.webp"
"ST0503","예약 접수 대기 > 응답 기한 초과","프로필","인물","400×400","인물 - 17.webp"
