"화면ID","화면명","어떤 자리","종류","권장 크기","지금 들어간 사진"
"JO0302","참여 완료 > 공유 시트 열림","시술","시술","1000×1000","제품 - 2.webp"
"JO0302","참여 완료 > 공유 시트 열림","시술","시술","1000×1000","제품 - 6.webp"
"JO0302","참여 완료 > 공유 시트 열림","시술","시술","1000×1000","제품 - 7.webp"
"JO0303","참여 완료 > 초대 보상 안내","프로필","인물","400×400","인물 - 5.webp"
"JO0303","참여 완료 > 초대 보상 안내","시술","시술","1000×1000","제품 - 8.webp"
"JO0303","참여 완료 > 초대 보상 안내","시술","시술","1000×1000","제품 - 9.webp"
"JO0303","참여 완료 > 초대 보상 안내","시술","시술","1000×1000","제품 - 11.webp"
"JO0303","참여 완료 > 초대 보상 안내","시술","시술","1000×1000","제품 - 12.webp"
"JO0401","결제 실패","프로필","인물","400×400","인물 - 6.webp"
"JO0401","결제 실패","상품 사진","시술","1000×1000","제품 - 13.webp"
"JO0402","결제 실패 > 사유별 변형(한도·취소)","프로필","인물","400×400","인물 - 7.webp"
"JO0402","결제 실패 > 사유별 변형(한도·취소)","상품 사진","시술","1000×1000","제품 - 14.webp"
"MY0101","내 공구함","프로필","인물","400×400","인물 - 8.webp"
"MY0101","내 공구함","상품 사진","시술","1000×1000","제품 - 15.webp"
"MY0101","내 공구함","상품 사진","시술","1000×1000","제품 - 16.webp"
"MY0101","내 공구함","상품 사진","시술","1000×1000","제품 - 17.webp"
"MY0101","내 공구함","상품 사진","시술","1000×1000","제품 - 18.webp"
"MY0102","내 공구함 > 성사 탭","프로필","인물","400×400","인물 - 9.webp"
"MY0102","내 공구함 > 성사 탭","상품 사진","시술","1000×1000","제품 - 1.webp"
"MY0103","내 공구함 > 불발 탭","프로필","인물","400×400","인물 - 12.webp"
"MY0103","내 공구함 > 불발 탭","상품 사진","시술","1000×1000","제품 - 2.webp"
"MY0104","내 공구함 > 배송/완료 탭","프로필","인물","400×400","인물 - 13.webp"
"MY0104","내 공구함 > 배송/완료 탭","상품 사진","시술","1000×1000","제품 - 6.webp"
"MY0201","참여 상세","프로필","인물","400×400","인물 - 14.webp"
"MY0201","참여 상세","상품 사진","시술","1000×1000","제품 - 7.webp"
"MY0202","참여 상세 > 진행 중 상태","프로필","인물","400×400","인물 - 15.webp"
"MY0202","참여 상세 > 진행 중 상태","상품 사진","시술","1000×1000","제품 - 8.webp"
"MY0203","참여 상세 > 성사-차액 환급 상태","프로필","인물","400×400","인물 - 16.webp"
"MY0203","참여 상세 > 성사-차액 환급 상태","상품 사진","시술","1000×1000","제품 - 9.webp"
"MY0204","참여 상세 > 배송 조회 상태","프로필","인물","400×400","인물 - 17.webp"
"MY0204","참여 상세 > 배송 조회 상태","상품 사진","시술","1000×1000","제품 - 11.webp"
"MY0301","참여 취소·환불 요청","프로필","인물","400×400","인물 - 18.webp"
"MY0301","참여 취소·환불 요청","상품 사진","시술","1000×1000","제품 - 12.webp"
"MY0302","참여 취소·환불 요청 > 성사 후 반품 규정","프로필","인물","400×400","인물 - 19.webp"
"MY0302","참여 취소·환불 요청 > 성사 후 반품 규정","상품 사진","시술","1000×1000","제품 - 13.webp"
"MY0303","참여 취소·환불 요청 > 취소 확인 모달","프로필","인물","400×400","인물 - 20.webp"
"MY0303","참여 취소·환불 요청 > 취소 확인 모달","상품 사진","시술","1000×1000","제품 - 14.webp"
"MY0401","내 공구함 - 비어 있음","프로필","인물","400×400","인물 - 1.webp"
"MY0401","내 공구함 - 비어 있음","시술","시술","1000×1000","제품 - 15.webp"
"MY0401","내 공구함 - 비어 있음","시술","시술","1000×1000","제품 - 16.webp"
"MY0401","내 공구함 - 비어 있음","시술","시술","1000×1000","제품 - 17.webp"
"MY0401","내 공구함 - 비어 있음","시술","시술","1000×1000","제품 - 18.webp"
"MY0401","내 공구함 - 비어 있음","시술","시술","1000×1000","제품 - 1.webp"
"MY0401","내 공구함 - 비어 있음","시술","시술","1000×1000","제품 - 2.webp"
"MY0401","내 공구함 - 비어 있음","시술","시술","1000×1000","제품 - 6.webp"
"MY0401","내 공구함 - 비어 있음","시술","시술","1000×1000","제품 - 7.webp"
"RV0101","후기 작성·목록","프로필","인물","400×400","인물 - 2.webp"
"RV0101","후기 작성·목록","상품 사진","시술","1000×1000","제품 - 8.webp"
"RV0101","후기 작성·목록","후기 사진","후기","1000×1000","제품 - 4.webp"
"RV0101","후기 작성·목록","후기 사진","후기","1000×1000","제품 - 10.webp"
"RV0101","후기 작성·목록","프로필","인물","400×400","인물 - 4.webp"
"RV0101","후기 작성·목록","후기 사진","후기","1000×1000","제품 - 19.webp"
"RV0101","후기 작성·목록","후기 사진","후기","1000×1000","제품 - 20.webp"
"RV0101","후기 작성·목록","프로필","인물","400×400","인물 - 5.webp"
"RV0101","후기 작성·목록","프로필","인물","400×400","인물 - 6.webp"
"RV0101","후기 작성·목록","후기 사진","후기","1000×1000","제품 - 1.webp"
"RV0101","후기 작성·목록","후기 사진","후기","1000×1000","제품 - 2.webp"
"RV0101","후기 작성·목록","프로필","인물","400×400","인물 - 7.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","프로필","인물","400×400","인물 - 8.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","상품 사진","시술","1000×1000","제품 - 9.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","후기 사진","후기","1000×1000","제품 - 4.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","후기 사진","후기","1000×1000","제품 - 10.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","프로필","인물","400×400","인물 - 9.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","후기 사진","후기","1000×1000","제품 - 19.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","후기 사진","후기","1000×1000","제품 - 20.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","프로필","인물","400×400","인물 - 12.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","프로필","인물","400×400","인물 - 13.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","후기 사진","후기","1000×1000","제품 - 1.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","후기 사진","후기","1000×1000","제품 - 2.webp"
"RV0102","후기 작성·목록 > 후기 작성 폼","프로필","인물","400×400","인물 - 14.webp"
"RV0103","후기 작성·목록 > 작성 완료","프로필","인물","400×400","인물 - 15.webp"
"RV0103","후기 작성·목록 > 작성 완료","프로필","인물","400×400","인물 - 16.webp"
"RV0103","후기 작성·목록 > 작성 완료","후기 사진","후기","1000×1000","제품 - 4.webp"
"RV0103","후기 작성·목록 > 작성 완료","후기 사진","후기","1000×1000","제품 - 10.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","프로필","인물","400×400","인물 - 17.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","상품 사진","시술","1000×1000","제품 - 11.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","후기 사진","후기","1000×1000","제품 - 19.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","후기 사진","후기","1000×1000","제품 - 20.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 12.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 13.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 14.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 15.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 16.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 17.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 18.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 1.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 2.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 6.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 7.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","시술","시술","1000×1000","제품 - 8.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","프로필","인물","400×400","인물 - 18.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","후기 사진","후기","1000×1000","제품 - 4.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","후기 사진","후기","1000×1000","제품 - 10.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","프로필","인물","400×400","인물 - 19.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","후기 사진","후기","1000×1000","제품 - 9.webp"
"RV0104","후기 작성·목록 > 포토후기 필터","후기 사진","후기","1000×1000","제품 - 3.webp"
"RV0201","상품 문의(Q&A)","프로필","인물","400×400","인물 - 20.webp"
"RV0201","상품 문의(Q&A)","프로필","인물","400×400","인물 - 1.webp"
"RV0201","상품 문의(Q&A)","프로필","인물","400×400","인물 - 2.webp"
"RV0201","상품 문의(Q&A)","프로필","인물","400×400","인물 - 4.webp"
"RV0201","상품 문의(Q&A)","프로필","인물","400×400","인물 - 5.webp"
"RV0202","상품 문의(Q&A) > 문의 작성 폼","프로필","인물","400×400","인물 - 6.webp"
"RV0202","상품 문의(Q&A) > 문의 작성 폼","프로필","인물","400×400","인물 - 7.webp"
"RV0202","상품 문의(Q&A) > 문의 작성 폼","프로필","인물","400×400","인물 - 8.webp"
"RV0202","상품 문의(Q&A) > 문의 작성 폼","프로필","인물","400×400","인물 - 9.webp"
"RV0202","상품 문의(Q&A) > 문의 작성 폼","프로필","인물","400×400","인물 - 12.webp"
"RV0203","상품 문의(Q&A) > 비공개 문의 표시","프로필","인물","400×400","인물 - 13.webp"
"RV0203","상품 문의(Q&A) > 비공개 문의 표시","프로필","인물","400×400","인물 - 14.webp"
"RV0203","상품 문의(Q&A) > 비공개 문의 표시","프로필","인물","400×400","인물 - 15.webp"
"RV0203","상품 문의(Q&A) > 비공개 문의 표시","프로필","인물","400×400","인물 - 16.webp"
"RV0203","상품 문의(Q&A) > 비공개 문의 표시","프로필","인물","400×400","인물 - 17.webp"
"RV0203","상품 문의(Q&A) > 비공개 문의 표시","프로필","인물","400×400","인물 - 18.webp"
"RV0203","상품 문의(Q&A) > 비공개 문의 표시","프로필","인물","400×400","인물 - 19.webp"
"RV0204","상품 문의(Q&A) > 답변 완료 상태","프로필","인물","400×400","인물 - 20.webp"
"RV0204","상품 문의(Q&A) > 답변 완료 상태","프로필","인물","400×400","인물 - 1.webp"
"RV0204","상품 문의(Q&A) > 답변 완료 상태","프로필","인물","400×400","인물 - 2.webp"
"RV0301","관심 공구·알림함","프로필","인물","400×400","인물 - 4.webp"
"RV0301","관심 공구·알림함","상품 사진","시술","1000×1000","제품 - 9.webp"
"RV0301","관심 공구·알림함","상품 사진","시술","1000×1000","제품 - 11.webp"
"RV0301","관심 공구·알림함","상품 사진","시술","1000×1000","제품 - 12.webp"
"RV0302","관심 공구·알림함 > 알림함 탭","프로필","인물","400×400","인물 - 5.webp"
"RV0303","관심 공구·알림함 > 빈 상태","프로필","인물","400×400","인물 - 6.webp"
"RV0303","관심 공구·알림함 > 빈 상태","시술","시술","1000×1000","제품 - 13.webp"
"RV0303","관심 공구·알림함 > 빈 상태","시술","시술","1000×1000","제품 - 14.webp"
"RV0303","관심 공구·알림함 > 빈 상태","시술","시술","1000×1000","제품 - 15.webp"
"RV0303","관심 공구·알림함 > 빈 상태","시술","시술","1000×1000","제품 - 16.webp"
"SE0101","정산 내역","프로필","인물","400×400","인물 - 7.webp"
"SE0102","정산 내역 > 보류 상태","프로필","인물","400×400","인물 - 8.webp"
"SE0103","정산 내역 > 기간 필터","프로필","인물","400×400","인물 - 9.webp"
"SE0104","정산 내역 > 세금계산서 발행","프로필","인물","400×400","인물 - 12.webp"
"SE0201","정산 계좌·세금 설정","프로필","인물","400×400","인물 - 13.webp"
"SE0202","정산 계좌·세금 설정 > 계좌 인증","프로필","인물","400×400","인물 - 14.webp"
"SE0203","정산 계좌·세금 설정 > 사업자 등록","프로필","인물","400×400","인물 - 15.webp"
"SE0301","정산 상세","프로필","인물","400×400","인물 - 16.webp"
"SE0302","정산 상세 > 세금계산서 다운로드","프로필","인물","400×400","인물 - 17.webp"
